Lead_ID,Lead_Source,Industry,Total_Visits,Time_Spent_Website,Page_Views,Email_Opens,Email_Clicks,Previous_Interactions,Lead_Quality_Score,Age,Annual_Income,Sales_Calls,Days_Since_Last_Activity,Estimated_Lead_Value
11607,LinkedIn,Retail,11.0,282.0,1.02,8.0,8,11,53.47,56,64191.0,8,145,78533.3
11608,Referral,Retail,10.0,1179.0,17.99,17.0,3,1,94.32,30,79453.0,13,135,123008.72
11609,Email,IT,19.0,1230.0,10.91,17.0,5,14,92.86,60,37453.0,14,89,141568.43
11610,Email,Retail,14.0,1090.0,5.99,6.0,6,0,77.25,43,145848.0,7,101,107728.9
11611,Facebook,IT,26.0,439.0,15.58,3.0,7,8,90.77,55,75325.0,12,40,132487.3
11612,Website,Education,10.0,156.0,18.61,12.0,10,15,60.515,27,74490.0,14,168,90784.68
11613,Facebook,Healthcare,15.0,1221.0,10.19,16.0,8,14,50.49,55,99796.0,0,43,101788.64
11614,Email,IT,28.0,621.0,7.0,1.0,8,3,69.1,22,139165.0,1,73,107465.92
11615,Referral,Finance,19.0,323.0,15.99,10.0,7,11,69.89,35,74993.0,1,179,82430.59
11616,Google,IT,4.0,1396.0,13.95,2.0,9,0,58.54,29,135780.0,1,23,96821.74
11617,Google,Retail,2.0,1049.0,17.89,4.0,10,0,52.05,37,70706.0,5,95,73487.69
11618,Referral,Education,9.0,339.0,14.16,13.0,2,6,98.89,59,139981.0,3,160,107749.53
11619,Email,Manufacturing,10.0,691.0,5.63,2.0,1,15,85.69,38,67817.0,7,159,102881.05
11620,Google,Education,28.0,557.0,18.7,6.0,4,1,54.8,35,89544.0,0,17,87651.44
11621,Google,Manufacturing,11.0,569.0,2.99,17.0,0,6,78.18,38,116434.0,14,112,108388.69
11622,Google,IT,14.0,448.0,6.09,12.0,2,11,41.56,44,80710.0,9,103,91392.05
11623,Website,Healthcare,7.0,473.0,10.88,9.0,0,14,28.01,43,75799.0,13,58,71931.07
11624,Website,Finance,23.0,714.0,11.75,12.0,2,6,48.19,32,144586.0,3,86,85508.17
11625,LinkedIn,Education,15.0,869.0,1.29,15.0,3,14,52.24,43,85964.0,15,35,110250.69
11626,Facebook,Retail,22.0,265.0,15.83,8.0,6,9,21.32,41,78678.0,9,30,68308.04
11627,Referral,Manufacturing,19.0,1492.0,7.87,1.0,4,13,85.18,46,96150.0,10,179,128756.39
11628,Referral,Retail,22.0,243.0,8.72,4.0,4,8,48.74,28,122379.0,4,104,84630.82
11629,Referral,Healthcare,15.0,114.0,16.38,16.0,0,12,66.43,50,85438.0,8,165,80132.96
11630,LinkedIn,Manufacturing,30.0,823.0,8.21,3.0,7,15,25.92,54,134987.0,4,122,94025.31
11631,Website,Education,28.0,114.0,1.9,16.0,3,6,34.0,22,102223.0,12,134,76982.78
11632,Email,IT,24.0,94.0,4.35,8.0,9,15,91.18,25,86926.0,10,34,131551.3
11633,Email,Retail,8.0,692.0,19.16,19.0,4,12,68.7,51,28801.0,2,56,91934.91
11634,LinkedIn,Healthcare,11.0,656.0,2.34,10.0,1,13,96.02,53,66048.0,10,25,122972.95
11635,Email,Education,29.0,93.0,7.74,17.0,0,0,99.9,24,65144.0,3,115,88658.95
11636,Referral,Education,9.0,1396.0,10.56,20.0,8,11,49.75,26,119478.0,9,13,114467.04
11637,Facebook,Education,15.0,968.0,10.37,10.0,1,12,43.9,43,35148.0,6,63,83734.08
11638,Google,Education,1.0,948.0,1.08,12.0,5,15,88.67,39,137364.0,0,102,112440.98
11639,Website,Manufacturing,30.0,1405.0,10.52,7.0,0,7,99.89,28,107819.0,10,122,145506.73
11640,Website,Education,1.0,1211.0,8.29,0.0,0,7,70.37,59,44861.0,5,120,89629.7
11641,LinkedIn,Retail,19.0,520.0,19.47,16.0,8,3,83.61,33,125048.0,7,133,109484.47
11642,Website,Healthcare,3.0,1278.0,4.02,11.0,3,12,82.54,21,86717.0,0,11,113601.91
11643,Referral,Manufacturing,10.0,342.0,7.73,3.0,8,7,48.43,26,47480.0,7,109,77319.11
11644,Email,Education,8.0,644.0,8.97,20.0,10,3,65.94,27,43637.0,6,104,79533.4
11645,Referral,Finance,15.0,948.0,8.42,12.0,4,14,86.64,47,69621.0,0,111,109445.33
11646,LinkedIn,Finance,10.0,842.0,13.65,8.0,6,7,75.05,35,85304.0,8,172,102857.67
11647,Referral,Healthcare,1.0,969.0,5.09,6.0,0,4,21.69,54,72431.0,10,69,60257.71
11648,Email,IT,29.0,1141.0,5.2,4.0,5,3,46.94,43,124937.0,2,102,93220.81
11649,Facebook,IT,18.0,1356.0,14.86,4.0,7,5,31.56,44,113921.0,1,2,91468.1
11650,LinkedIn,Manufacturing,2.0,709.0,10.51,16.0,0,1,38.64,35,81172.0,6,168,48243.7
11652,Google,Manufacturing,13.0,711.0,4.21,5.0,2,1,22.95,24,33149.0,2,118,45247.13
11653,Facebook,IT,22.0,1188.0,4.56,18.0,0,1,37.58,57,39671.0,0,49,74743.93
11654,Google,Finance,1.0,1103.0,1.2,15.0,0,8,44.77,37,128005.0,9,75,88777.68
11655,Google,IT,2.0,1485.0,2.74,20.0,10,14,69.35,51,48119.0,12,164,119165.62
11656,Facebook,Retail,29.0,369.0,10.45,1.0,5,13,62.73,58,86829.0,2,75,91645.17
11657,LinkedIn,Education,16.0,376.0,17.95,9.0,10,9,37.46,30,124317.0,5,34,75530.83
11658,Email,Manufacturing,15.0,675.0,6.46,15.0,5,2,33.14,47,41279.0,2,58,49690.41
11659,Referral,Finance,13.0,1400.0,7.23,4.0,0,14,38.94,26,93835.0,4,111,93510.45
11660,Referral,Healthcare,16.0,678.0,3.2,14.0,2,9,60.2,26,124810.0,8,165,95537.79
11661,Email,Healthcare,17.0,274.0,8.38,12.0,6,3,41.69,35,29803.0,6,96,58728.95
11662,Google,Education,21.0,138.0,1.71,12.0,9,9,95.81,24,107897.0,1,60,113816.62
11663,Google,Finance,29.0,562.0,10.45,12.0,2,11,57.11,60,85805.0,0,140,88453.75
11664,LinkedIn,IT,29.0,1143.0,13.79,14.0,2,7,24.7,27,43201.0,6,32,77783.25
11665,Website,IT,7.0,325.0,19.82,13.0,2,3,78.34,46,53634.0,3,132,71136.69
11666,Facebook,Retail,24.0,141.0,17.77,7.0,6,10,46.31,51,39760.0,10,106,77300.61
11667,Google,Retail,26.0,1230.0,9.99,10.0,3,9,72.28,22,35826.0,6,33,112762.85
11668,Referral,IT,17.0,372.0,10.87,17.0,3,9,42.37,48,111821.0,5,43,81182.38
11669,LinkedIn,Healthcare,7.0,130.0,4.62,3.0,2,12,65.66,33,137125.0,6,112,95030.69
11670,Facebook,Manufacturing,13.0,658.0,9.78,9.0,9,6,81.77,38,70775.0,3,107,96234.0
11671,LinkedIn,Healthcare,5.0,1454.0,18.16,0.0,10,4,94.24,50,139090.0,2,9,131831.28
11672,Facebook,Retail,26.0,57.0,1.97,4.0,8,8,40.89,31,99676.0,11,179,80462.89
11673,Facebook,Education,17.0,966.0,17.41,12.0,1,3,46.79,33,31798.0,4,114,72296.75
11674,Email,IT,3.0,87.0,7.48,0.0,3,2,57.14,44,140161.0,2,125,60356.87
11675,Google,Retail,7.0,326.0,18.09,7.0,7,12,94.17,49,91103.0,13,20,128553.51
11676,LinkedIn,Retail,26.0,163.0,18.88,2.0,5,1,92.11,25,102160.0,2,167,98100.33
11677,LinkedIn,Manufacturing,17.0,1384.0,13.75,2.0,6,0,27.19,55,102751.0,3,151,67214.45
11678,Email,IT,7.0,278.0,13.62,6.0,6,10,30.55,39,98502.0,7,41,63191.98
11679,Referral,Manufacturing,21.0,1050.0,9.6,3.0,1,5,59.64,33,76410.0,1,44,87402.28
11680,Referral,IT,1.0,579.0,16.88,2.0,3,9,28.53,25,65888.0,3,125,53505.91
11681,Google,Manufacturing,17.0,931.0,19.27,14.0,9,1,47.65,34,74047.0,10,35,99870.43
11682,Google,Healthcare,30.0,1128.0,15.73,7.0,9,7,31.87,58,120289.0,15,151,103271.08
11683,Website,Education,17.0,863.0,12.82,2.0,5,5,70.88,42,134640.0,2,58,111425.37
11684,Email,Education,11.0,1221.0,12.53,6.0,2,11,95.96,29,127614.0,6,48,133637.97
11685,Referral,IT,25.0,800.0,17.14,17.0,8,11,99.74,60,70955.0,15,58,141492.43
11686,Facebook,Finance,16.0,1408.0,11.28,10.0,3,4,50.02,46,137393.0,1,101,98672.56
11687,LinkedIn,Retail,29.0,1278.0,16.27,10.0,9,12,67.92,25,26982.0,0,57,121089.2
11688,Google,Retail,3.0,175.0,10.67,16.0,1,1,88.5,49,58864.0,9,167,75838.08
11689,LinkedIn,IT,15.0,1294.0,2.19,5.0,5,6,29.4,42,146298.0,0,156,74185.97
11690,LinkedIn,Manufacturing,16.0,922.0,8.29,7.0,0,1,75.17,23,104118.0,5,64,112874.52
11691,Website,Finance,21.0,373.0,9.44,0.0,5,12,52.71,48,110490.0,2,62,95685.36
11692,Referral,Healthcare,11.0,1088.0,3.69,9.0,9,13,36.49,58,64265.0,6,83,89325.47
11693,Google,Manufacturing,26.0,731.0,2.95,18.0,0,4,52.22,34,71313.0,7,113,86335.48
11694,LinkedIn,Manufacturing,28.0,30.0,11.17,2.0,7,1,26.08,34,69350.0,4,112,58340.82
11695,Google,IT,16.0,182.0,2.62,3.0,4,10,75.63,31,40378.0,4,62,92290.88
11696,Facebook,IT,25.0,458.0,6.76,10.0,5,9,40.22,29,134168.0,11,94,99590.46
11697,Website,Retail,22.0,537.0,15.15,14.0,1,10,44.91,58,143334.0,1,85,86926.81
11699,Google,IT,9.0,520.0,14.64,8.0,8,1,89.17,21,94815.0,9,179,100742.14
11700,Google,IT,24.0,374.0,19.86,10.0,2,14,59.48,45,52924.0,15,121,99104.39
11701,Referral,Retail,24.0,250.0,14.27,18.0,5,6,65.77,36,107593.0,12,50,101205.22
11702,LinkedIn,Healthcare,1.0,752.0,6.58,12.0,9,8,65.55,35,142490.0,0,115,84733.31
11703,LinkedIn,Healthcare,29.0,1078.0,13.77,15.0,4,4,52.84,54,32312.0,9,36,99109.81
11704,Facebook,IT,25.0,557.0,14.34,3.0,3,6,35.4,37,55353.0,8,154,70686.77
11705,Website,Retail,22.0,1235.0,8.06,0.0,9,3,60.515,23,138744.0,0,33,130771.01
11706,Email,Healthcare,16.0,870.0,1.34,19.0,1,1,30.16,23,125673.0,0,123,61285.12
11707,LinkedIn,Manufacturing,9.0,1095.0,14.36,12.0,7,2,28.31,57,111450.0,0,100,65112.72
11708,Referral,Healthcare,19.0,510.0,1.41,0.0,9,1,76.81,37,41192.0,6,68,95751.67
11709,Facebook,Healthcare,12.0,959.0,10.45,4.0,6,4,36.71,58,42450.0,3,73,66804.84
11710,Facebook,Retail,19.0,901.0,4.11,4.0,10,5,44.54,21,30432.0,11,136,85806.25
11711,Email,Manufacturing,22.0,1492.0,11.75,13.0,1,14,58.02,27,82225.0,6,23,117056.07
11712,Referral,Retail,9.0,1455.0,10.57,13.0,5,14,55.95,46,121548.0,4,70,108428.93
11713,Website,IT,7.0,374.0,1.26,7.0,7,6,76.69,59,123991.0,15,55,115037.41
11714,Referral,Education,14.0,74.0,7.89,3.0,6,2,69.87,39,103711.0,11,171,79822.71
11715,Website,Healthcare,16.0,50.0,12.42,6.0,0,3,71.55,50,90604.0,15,110,97082.84
11716,Referral,Education,19.0,1123.0,17.12,19.0,4,7,77.12,34,35295.0,13,149,107669.13
11717,Referral,Retail,19.0,902.0,17.88,18.0,1,3,43.41,33,31774.0,6,150,67715.1
11718,Google,Retail,2.0,77.0,10.19,14.0,5,6,45.79,40,140107.0,9,9,81573.76
11719,Facebook,Retail,9.0,580.0,14.84,3.0,6,11,55.04,46,37190.0,13,162,85995.75
11720,Referral,Education,13.0,316.0,7.01,18.0,6,5,44.6,47,56286.0,6,154,61898.27
11721,Email,Retail,15.0,1031.0,7.5,8.0,2,6,98.8,45,101325.0,3,129,120538.72
11722,Referral,IT,3.0,1063.0,4.69,20.0,6,0,85.12,29,119450.0,1,108,101934.18
11723,LinkedIn,Retail,11.0,571.0,11.68,12.0,4,2,33.17,32,122480.0,7,133,64082.35
11724,Facebook,Finance,21.0,785.0,6.98,13.0,7,5,20.45,30,97427.0,1,169,65434.73
11725,LinkedIn,Education,14.0,303.0,2.6,13.0,7,15,23.42,26,112513.0,15,150,80136.81
11726,Facebook,Finance,30.0,985.0,14.02,9.0,6,2,60.515,54,89014.0,8,68,94108.6
11727,LinkedIn,Retail,25.0,629.0,14.45,15.0,5,15,29.14,39,120887.0,4,176,73784.39
11728,Referral,IT,8.0,410.0,7.84,4.0,1,14,62.67,26,100852.0,8,66,86594.61
11729,Referral,Healthcare,18.0,1382.0,2.46,5.0,5,13,88.64,22,80256.0,14,144,137620.18
11730,Google,Manufacturing,19.0,508.0,9.1,1.0,10,14,78.94,35,143580.0,8,53,133229.25
11731,Email,Manufacturing,16.0,44.0,9.4,12.0,8,15,37.25,37,123743.0,13,128,87654.44
11732,LinkedIn,Retail,2.0,545.0,13.7,12.0,1,15,51.94,36,83630.0,7,65,87382.59
11733,Website,IT,8.0,220.0,6.99,18.0,0,13,60.63,48,140896.0,7,64,89227.68
11734,Google,Education,22.0,1221.0,13.97,17.0,10,6,84.82,41,116190.0,3,68,128726.03
11735,LinkedIn,Finance,6.0,650.0,17.56,18.0,4,8,87.13,28,87771.0,15,62,117638.62
11736,LinkedIn,Finance,12.0,1190.0,5.51,0.0,10,2,92.78,30,76715.0,13,81,120585.09
11737,Google,Finance,15.0,183.0,19.6,7.0,5,13,60.515,30,32466.0,3,71,89228.06
11738,Referral,Education,25.0,1441.0,8.34,15.0,2,0,75.54,30,42637.0,13,114,118851.47
11739,LinkedIn,Manufacturing,8.0,1262.0,6.08,1.0,7,9,28.94,29,93745.0,1,173,72161.35
11740,Referral,IT,4.0,301.0,9.01,7.0,6,14,65.22,48,61317.0,3,52,92052.21
11741,Google,Education,15.0,172.0,2.79,5.0,1,12,39.9,44,74766.0,15,116,75466.75
11742,Referral,Finance,28.0,1122.0,3.39,15.0,6,5,54.54,39,28078.0,3,125,93024.35
11743,Facebook,Retail,20.0,276.0,8.87,10.0,0,11,70.72,53,52299.0,5,127,84576.36
11744,Website,Healthcare,25.0,1314.0,15.49,16.0,8,0,40.56,24,126794.0,2,65,93575.28
11745,LinkedIn,Education,17.0,817.0,18.11,18.0,6,0,24.17,23,28543.0,1,130,39460.11
11746,Email,Education,13.0,108.0,13.63,10.0,5,13,20.82,32,147790.0,14,177,68473.26
11747,Website,IT,18.0,652.0,3.0,7.0,1,7,21.77,38,119627.0,7,22,66384.09
11748,Referral,IT,2.0,554.0,13.77,3.0,2,8,20.67,43,76052.0,1,157,33463.62
11749,LinkedIn,Education,13.0,801.0,13.07,10.0,0,1,28.83,40,119483.0,7,163,58605.3
11750,Referral,Finance,13.0,967.0,16.31,7.0,9,8,39.16,26,47064.0,6,76,78750.89
11751,Facebook,Healthcare,22.0,1383.0,16.68,8.0,4,4,37.7,54,97287.0,2,152,82023.74
11752,Google,IT,15.0,1242.0,17.5,1.0,8,12,98.94,22,105442.0,5,94,145434.33
11753,LinkedIn,Finance,20.0,1148.0,8.87,15.0,5,7,44.48,50,145550.0,5,158,90028.3
11754,Facebook,Retail,29.0,646.0,14.26,5.0,4,6,30.19,29,108632.0,9,170,75855.38
11755,Facebook,IT,27.0,1061.0,6.1,20.0,2,6,63.65,47,39425.0,13,71,112244.3
11756,LinkedIn,Finance,10.0,96.0,19.99,20.0,4,15,88.64,54,76481.0,4,106,97859.14
11757,Referral,Finance,29.0,220.0,4.33,18.0,7,3,74.24,60,102347.0,12,50,108840.36
11758,Email,Healthcare,3.0,1419.0,1.19,7.0,1,1,43.69,44,108114.0,7,102,76288.68
11759,Facebook,Healthcare,19.0,797.0,3.83,13.0,4,4,64.93,37,97317.0,14,113,108549.0
11760,Website,Retail,3.0,791.0,15.74,15.0,5,15,77.19,49,147850.0,10,30,111268.03
11761,Facebook,Finance,22.0,1019.0,9.49,11.0,9,13,78.25,56,111826.0,15,12,141462.44
11762,Email,Manufacturing,14.0,1170.0,9.5,4.0,7,10,73.32,32,75530.0,11,177,118776.6
11763,Referral,Finance,8.0,296.0,19.15,18.0,7,10,89.66,51,106099.0,15,82,105815.67
11764,Referral,Healthcare,27.0,514.0,18.47,17.0,4,2,89.61,29,50888.0,4,46,106982.4
11765,Website,Manufacturing,23.0,1351.0,6.91,8.0,8,14,66.31,39,52491.0,15,171,130788.62
11766,Facebook,IT,30.0,1217.0,4.97,1.0,3,13,54.39,37,138101.0,6,130,123446.06
11767,Referral,IT,4.0,405.0,17.12,19.0,8,8,71.33,22,57352.0,15,97,101540.34
11768,Email,Education,27.0,682.0,18.21,11.0,10,5,85.46,60,86829.0,5,80,130873.71
11769,LinkedIn,Healthcare,28.0,1321.0,11.29,1.0,6,0,20.45,25,46676.0,10,54,75705.36
11770,Google,Education,20.0,578.0,12.96,9.0,5,2,99.36,59,90836.0,14,35,125657.27
11771,Google,Manufacturing,11.0,1127.0,5.88,0.0,3,11,34.63,36,62463.0,6,52,89726.3
11772,Google,Healthcare,26.0,102.0,16.22,3.0,1,3,57.62,37,135478.0,12,161,84860.08
11773,Facebook,Retail,11.0,337.0,13.01,11.0,7,15,89.76,47,73990.0,8,84,107160.01
11774,Website,Finance,16.0,228.0,10.57,8.0,5,8,38.0,27,111544.0,2,72,78462.14
11775,Referral,Retail,30.0,1183.0,2.14,3.0,2,10,58.14,28,88627.0,9,179,105547.75
11776,LinkedIn,Manufacturing,11.0,601.0,18.4,8.0,6,5,30.61,28,86829.0,6,26,66206.61
11777,Email,Healthcare,2.0,820.0,12.69,5.0,9,3,51.61,43,139965.0,12,61,84187.05
11778,LinkedIn,Manufacturing,30.0,1204.0,4.66,0.0,6,0,34.17,52,119870.0,9,154,76438.47
11779,Email,Finance,17.0,1259.0,12.52,9.0,5,7,49.09,38,134054.0,2,37,102163.0
11780,Facebook,IT,9.0,208.0,13.87,13.0,1,13,49.88,58,110837.0,12,158,78406.35
11781,Google,IT,28.0,226.0,10.99,17.0,7,10,99.45,32,97843.0,1,95,117468.28
11782,Facebook,Manufacturing,28.0,764.0,14.64,5.0,0,1,99.59,35,76313.0,15,11,135799.74
11783,Website,Education,2.0,118.0,12.05,17.0,0,10,29.18,48,54251.0,11,41,52775.16
11784,Website,Healthcare,29.0,828.0,19.01,19.0,5,14,78.08,58,71586.0,6,133,117265.84
11785,Email,Healthcare,24.0,1487.0,2.02,15.0,4,10,24.14,51,124693.0,3,66,90127.75
11786,Referral,IT,15.0,817.0,3.02,14.0,8,7,22.42,29,99418.0,0,141,64684.67
11787,Referral,Retail,16.0,777.0,4.3,15.0,6,5,28.43,28,78884.0,5,153,54958.15
11788,Email,Finance,25.0,1236.0,14.11,7.0,1,7,97.24,39,77620.0,10,172,124807.31
11789,Website,Retail,4.0,238.0,13.27,12.0,6,5,95.27,28,35040.0,5,142,93221.73
11790,Website,Retail,8.0,522.0,17.95,10.0,2,4,35.51,54,96677.0,5,69,58967.11
11791,Website,Manufacturing,9.0,1183.0,14.92,6.0,0,4,32.93,24,70878.0,1,59,65120.15
11792,Facebook,IT,26.0,694.0,10.66,16.0,10,13,39.24,51,30969.0,0,180,81988.76
11793,Website,IT,26.0,1066.0,19.84,17.0,7,13,61.24,58,38162.0,2,66,106968.2
11794,LinkedIn,IT,5.0,900.0,6.06,18.0,2,9,65.58,23,90435.0,11,68,110300.46
11795,Google,Manufacturing,16.0,761.0,16.83,12.0,10,9,37.73,55,143504.0,13,12,112569.0
11796,Website,Education,13.0,1159.0,9.11,14.0,7,10,80.53,39,86829.0,1,68,112770.55
11797,Email,Retail,30.0,1428.0,13.33,0.0,6,7,44.76,49,30037.0,5,171,84872.35
11798,Google,Manufacturing,7.0,727.0,14.82,15.0,1,6,93.77,30,85526.0,12,73,111880.49
11799,Facebook,Healthcare,26.0,1152.0,13.04,4.0,0,7,72.54,32,86829.0,11,6,129093.92
11800,Email,Finance,20.0,623.0,3.67,2.0,6,11,54.91,50,39693.0,5,15,96272.33
